review_id,destination_id,hotel_id,rating,sentiment,review,review_date
989,82,173,4.0,Positive,Loved the stay.,2024-02-13
990,167,362,5.0,Positive,Loved the stay.,2023-02-08
991,106,171,3.9,Neutral,It was okay.,2023-11-23
992,164,387,4.2,Positive,Beautiful place.,2024-08-14
993,19,70,4.5,Positive,Excellent service!,2023-03-25
994,37,217,4.2,Positive,Excellent service!,2024-05-11
995,200,234,4.7,Positive,Highly recommended.,2025-01-03
996,38,465,3.4,Neutral,Could be better.,2023-07-19
997,55,292,3.3,Neutral,It was okay.,2024-07-01
998,47,155,4.0,Positive,Beautiful place.,2023-09-27
999,15,123,4.3,Positive,Loved the stay.,2024-11-07
1000,74,471,4.0,Positive,Excellent service!,2023-01-31
1001,60,54,4.7,Positive,Great experience!,2024-08-17
1002,104,208,3.7,Neutral,Could be better.,2024-09-05
1003,35,469,4.2,Positive,Beautiful place.,2023-08-12
1004,191,451,4.7,Positive,Loved the stay.,2023-08-03
1005,17,62,4.3,Positive,Great experience!,2024-10-05
1006,183,154,3.8,Neutral,Decent place.,2023-05-30
1007,182,263,3.8,Neutral,Could be better.,2023-12-19
1008,165,40,3.2,Neutral,Decent place.,2024-08-12
1009,156,409,4.7,Positive,Great experience!,2023-07-07
1010,90,491,4.9,Positive,Beautiful place.,2023-07-02
1011,92,159,4.5,Positive,Excellent service!,2024-08-27
1012,24,138,4.5,Positive,Loved the stay.,2023-03-30
1013,46,372,3.7,Neutral,Could be better.,2024-12-28
1014,123,4,3.5,Neutral,Decent place.,2024-07-31
1015,190,124,2.9,Negative,Very disappointed.,2024-09-22
1016,124,317,5.0,Positive,Loved the stay.,2024-09-01
1017,148,324,3.4,Neutral,Average experience.,2023-11-05
1018,19,117,3.9,Neutral,Decent place.,2023-03-02
1019,74,266,3.4,Neutral,Could be better.,2024-09-25
1020,59,439,3.5,Neutral,Decent place.,2023-07-30
1021,195,306,3.5,Neutral,Could be better.,2024-07-22
1022,95,30,4.6,Positive,Excellent service!,2023-06-01
1023,189,2,3.2,Neutral,Decent place.,2024-02-04
1024,58,270,3.4,Neutral,Could be better.,2024-02-13
1025,90,96,5.0,Positive,Highly recommended.,2023-03-18
1026,82,173,4.3,Positive,Loved the stay.,2025-01-09
1027,42,332,5.0,Positive,Loved the stay.,2024-12-27
1028,60,54,4.1,Positive,Beautiful place.,2023-07-24
1029,128,152,4.0,Positive,Loved the stay.,2024-01-12
1030,63,22,3.3,Neutral,Decent place.,2023-12-27
1031,152,85,3.8,Neutral,Could be better.,2023-05-27
1032,5,225,2.7,Negative,Bad service.,2024-08-21
1033,190,39,4.5,Positive,Beautiful place.,2023-06-26
1034,31,6,4.8,Positive,Loved the stay.,2023-05-25
1035,196,445,3.8,Neutral,Average experience.,2024-06-20
1036,154,325,4.7,Positive,Excellent service!,2023-06-24
1037,125,295,3.7,Neutral,It was okay.,2023-08-26
1038,89,425,4.2,Positive,Beautiful place.,2024-04-10
1039,124,349,4.9,Positive,Beautiful place.,2024-05-03
1040,193,355,3.6,Neutral,Average experience.,2024-07-09
1041,107,474,4.4,Positive,Excellent service!,2023-03-30
1042,162,494,3.0,Neutral,Could be better.,2023-11-07
1043,137,495,3.6,Neutral,Average experience.,2024-03-12
1044,171,9,4.7,Positive,Great experience!,2023-11-18
1045,124,349,4.5,Positive,Loved the stay.,2024-08-13
1046,71,98,4.9,Positive,Beautiful place.,2023-11-12
1047,107,474,4.6,Positive,Excellent service!,2024-06-22
1048,37,111,4.1,Positive,Beautiful place.,2024-10-25
1049,144,268,2.6,Negative,Bad service.,2024-06-24
1050,116,143,4.4,Positive,Loved the stay.,2024-06-11
1051,126,350,2.9,Negative,Bad service.,2024-06-12
1052,101,99,3.9,Neutral,It was okay.,2023-03-07
1053,154,259,4.4,Positive,Loved the stay.,2024-06-06
1054,90,170,3.6,Neutral,Average experience.,2024-03-20
1055,183,127,3.4,Neutral,Decent place.,2023-06-18
1056,190,39,3.8,Neutral,Decent place.,2024-08-04
1057,108,118,4.3,Positive,Loved the stay.,2023-11-05
1058,100,432,3.3,Neutral,Could be better.,2024-03-29
1059,82,27,3.6,Neutral,Decent place.,2023-01-28
1060,173,19,3.0,Neutral,Could be better.,2024-04-03
1061,92,267,4.0,Positive,Beautiful place.,2023-08-21
1062,101,99,4.2,Positive,Excellent service!,2023-12-28
1063,15,197,4.6,Positive,Loved the stay.,2023-01-14
1064,137,157,5.0,Positive,Beautiful place.,2024-07-20
1065,58,270,4.2,Positive,Highly recommended.,2025-01-05
1066,30,343,4.1,Positive,Beautiful place.,2023-01-28
1067,196,445,4.5,Positive,Great experience!,2024-11-04
1068,102,330,3.5,Neutral,Could be better.,2023-09-18
1069,166,455,4.9,Positive,Excellent service!,2023-07-10
1070,183,203,3.5,Neutral,Average experience.,2024-07-20
1071,119,75,4.1,Positive,Beautiful place.,2024-06-19
1072,68,181,4.4,Positive,Loved the stay.,2024-01-15
1073,117,77,2.8,Negative,Very disappointed.,2024-01-11
1074,108,209,4.3,Positive,Excellent service!,2023-04-10
1075,23,187,3.6,Neutral,Average experience.,2024-12-27
1076,38,443,3.8,Neutral,Average experience.,2024-01-09
1077,192,366,4.6,Positive,Highly recommended.,2023-05-11
1078,85,168,3.7,Neutral,Decent place.,2023-07-09
1079,90,170,3.3,Neutral,Average experience.,2024-04-26
1080,1,233,4.5,Positive,Great experience!,2024-10-24
1081,200,91,3.6,Neutral,Decent place.,2024-01-28
1082,4,401,4.7,Positive,Beautiful place.,2023-06-04
1083,162,358,4.1,Positive,Loved the stay.,2024-11-14
1084,176,356,3.8,Neutral,Decent place.,2024-10-19
1085,32,104,4.8,Positive,Loved the stay.,2023-06-17
1086,63,22,3.0,Neutral,Decent place.,2024-03-10
1087,158,334,5.0,Positive,Excellent service!,2023-07-11
1088,184,381,3.2,Neutral,Decent place.,2023-12-14
1089,23,187,3.7,Neutral,Could be better.,2023-12-29
1090,7,68,4.1,Positive,Highly recommended.,2024-06-29
1091,55,429,4.1,Positive,Beautiful place.,2024-11-02
1092,179,336,3.8,Neutral,It was okay.,2023-12-12
1093,158,472,3.9,Neutral,Could be better.,2024-06-17
1094,164,387,4.0,Positive,Beautiful place.,2024-08-10
1095,104,208,3.7,Neutral,It was okay.,2023-05-26
1096,18,338,4.5,Positive,Beautiful place.,2024-07-17
1097,114,228,2.8,Negative,Terrible experience.,2023-07-03
1098,137,157,4.9,Positive,Excellent service!,2024-07-01
1099,96,376,3.7,Neutral,Average experience.,2024-06-11
1100,37,86,3.5,Neutral,It was okay.,2024-04-24
1101,21,348,4.9,Positive,Excellent service!,2024-09-24
1102,106,25,5.0,Positive,Highly recommended.,2024-11-19
1103,3,246,4.0,Positive,Highly recommended.,2024-07-04
1104,159,45,3.2,Neutral,Average experience.,2023-05-06
1105,16,402,4.7,Positive,Great experience!,2023-03-21
1106,190,39,3.8,Neutral,It was okay.,2023-12-06
1107,4,401,3.8,Neutral,Could be better.,2024-09-28
1108,23,94,3.7,Neutral,It was okay.,2025-01-02
1109,182,169,4.0,Positive,Highly recommended.,2024-03-09
1110,194,375,4.1,Positive,Loved the stay.,2024-03-15
1111,130,407,3.3,Neutral,Could be better.,2023-07-24
1112,177,475,4.0,Positive,Loved the stay.,2024-07-14
1113,67,497,3.7,Neutral,Could be better.,2023-08-25
1114,82,66,5.0,Positive,Beautiful place.,2023-09-08
1115,160,426,4.1,Positive,Highly recommended.,2024-06-19
1116,33,166,5.0,Positive,Loved the stay.,2023-05-26
1117,177,475,3.9,Neutral,Decent place.,2024-04-05
1118,188,392,3.8,Neutral,Could be better.,2024-11-11
1119,186,210,4.4,Positive,Excellent service!,2024-02-07
1120,3,246,4.8,Positive,Great experience!,2023-07-08
1121,176,356,3.6,Neutral,Decent place.,2023-11-22
1122,186,415,4.7,Positive,Loved the stay.,2024-02-18
1123,155,418,4.4,Positive,Beautiful place.,2024-03-26
1124,104,208,4.3,Positive,Highly recommended.,2024-06-02
1125,36,23,4.6,Positive,Loved the stay.,2024-11-25
1126,118,352,3.9,Neutral,It was okay.,2024-06-12
1127,183,203,3.7,Neutral,Decent place.,2024-06-29
1128,140,456,3.7,Neutral,It was okay.,2024-10-11
1129,60,54,5.0,Positive,Highly recommended.,2024-09-25
1130,1,129,4.6,Positive,Excellent service!,2024-01-06
1131,40,142,3.0,Neutral,Decent place.,2024-07-06
1132,120,371,4.1,Positive,Loved the stay.,2024-12-28
1133,158,472,3.6,Neutral,Could be better.,2024-06-11
1134,96,163,3.6,Neutral,Average experience.,2023-07-10
1135,77,207,4.9,Positive,Highly recommended.,2023-02-05
1136,37,217,3.5,Neutral,Could be better.,2024-06-19
1137,191,451,3.8,Neutral,It was okay.,2024-03-28
1138,122,252,4.4,Positive,Great experience!,2024-06-25
1139,77,52,4.0,Positive,Loved the stay.,2024-06-30
1140,140,456,2.9,Negative,Very disappointed.,2023-04-07
1141,155,418,4.3,Positive,Loved the stay.,2023-10-08
1142,96,290,3.6,Neutral,It was okay.,2023-04-27
1143,155,418,4.4,Positive,Highly recommended.,2024-02-03
1144,157,470,4.2,Positive,Excellent service!,2024-09-26
1145,199,194,3.8,Neutral,Average experience.,2024-12-02
1146,125,295,3.6,Neutral,It was okay.,2023-03-08
1147,128,231,4.7,Positive,Highly recommended.,2024-05-15
1148,130,340,4.0,Positive,Excellent service!,2023-08-19
1149,100,453,4.3,Positive,Great experience!,2023-08-23
1150,134,326,4.5,Positive,Beautiful place.,2024-10-26
1151,177,475,3.5,Neutral,Decent place.,2024-08-20
1152,18,319,4.2,Positive,Beautiful place.,2023-05-17
1153,166,201,4.6,Positive,Great experience!,2024-12-26
1154,108,230,3.2,Neutral,Decent place.,2024-07-02
1155,157,398,3.5,Neutral,Average experience.,2024-05-23
1156,108,364,3.8,Neutral,It was okay.,2023-07-20
1157,106,36,3.7,Neutral,Could be better.,2024-11-16
1158,80,382,4.8,Positive,Beautiful place.,2023-02-13
1159,63,33,4.1,Positive,Loved the stay.,2025-01-06
1160,94,92,3.4,Neutral,Decent place.,2023-07-27
1161,19,215,3.9,Neutral,It was okay.,2023-05-17
1162,96,376,3.4,Neutral,Decent place.,2023-07-06
1163,104,3,4.8,Positive,Highly recommended.,2023-07-04
1164,27,137,2.8,Negative,Bad service.,2024-10-17
1165,138,87,4.5,Positive,Excellent service!,2024-01-04
1166,89,425,3.2,Neutral,Average experience.,2024-09-26
1167,193,247,3.8,Neutral,Average experience.,2024-06-09
1168,106,25,5.0,Positive,Loved the stay.,2025-01-02
1169,47,155,4.6,Positive,Excellent service!,2023-05-02
1170,134,479,2.8,Negative,Very disappointed.,2024-03-15
1171,91,253,4.2,Positive,Great experience!,2024-11-13
1172,131,280,3.5,Neutral,Average experience.,2024-10-04
1173,126,219,3.8,Neutral,Could be better.,2023-05-09
1174,137,495,3.2,Neutral,Decent place.,2024-10-20
1175,102,330,4.7,Positive,Great experience!,2024-12-16
1176,124,373,3.7,Neutral,It was okay.,2023-08-06
1177,98,353,4.3,Positive,Loved the stay.,2023-12-06
1178,38,465,3.9,Neutral,It was okay.,2023-10-27
1179,82,78,3.0,Neutral,Average experience.,2024-04-09
1180,193,420,4.0,Positive,Great experience!,2024-07-23
1181,196,448,3.9,Neutral,Decent place.,2024-07-09
1182,102,288,3.3,Neutral,It was okay.,2023-04-07
1183,140,456,3.8,Neutral,Average experience.,2023-03-21
1184,28,206,3.9,Neutral,Average experience.,2023-08-31
1185,160,426,3.5,Neutral,It was okay.,2024-03-14
1186,71,339,3.5,Neutral,Average experience.,2024-02-12
1187,190,195,3.8,Neutral,Decent place.,2024-06-07
1188,25,360,4.0,Positive,Loved the stay.,2023-09-06
1189,68,181,3.6,Neutral,It was okay.,2024-01-31
1190,87,421,3.6,Neutral,Could be better.,2023-07-09
1191,189,2,4.2,Positive,Beautiful place.,2023-02-23
1192,97,459,4.2,Positive,Beautiful place.,2023-06-10
1193,27,137,3.9,Neutral,Decent place.,2023-12-31
1194,197,499,3.2,Neutral,Average experience.,2024-08-24
1195,188,303,3.3,Neutral,Could be better.,2024-06-26
1196,47,167,3.6,Neutral,Decent place.,2023-03-17
1197,74,471,4.3,Positive,Highly recommended.,2025-01-05
1198,108,118,3.9,Neutral,Decent place.,2023-11-13
1199,43,128,4.1,Positive,Great experience!,2023-07-14
1200,137,321,3.4,Neutral,Average experience.,2023-05-25
1201,40,413,3.5,Neutral,Average experience.,2024-11-02
1202,188,396,4.1,Positive,Excellent service!,2025-01-04
1203,169,397,4.4,Positive,Highly recommended.,2024-11-12
1204,50,473,3.9,Neutral,Could be better.,2023-04-02
1205,92,159,3.7,Neutral,Decent place.,2024-05-27
1206,27,137,3.0,Neutral,Decent place.,2024-04-26
1207,134,326,4.7,Positive,Excellent service!,2024-10-24
1208,83,394,4.3,Positive,Loved the stay.,2024-06-14
1209,177,192,3.9,Neutral,Average experience.,2023-03-28
1210,99,53,4.3,Positive,Beautiful place.,2024-06-08
1211,60,414,4.0,Positive,Excellent service!,2024-08-26
1212,89,222,3.6,Neutral,Decent place.,2023-09-10
1213,21,363,2.7,Negative,Bad service.,2024-01-01
1214,194,342,5.0,Positive,Great experience!,2024-12-04
1215,95,110,4.1,Positive,Beautiful place.,2024-08-25
1216,106,25,3.9,Neutral,It was okay.,2024-02-26
1217,27,93,4.5,Positive,Excellent service!,2023-11-02
1218,118,46,4.7,Positive,Great experience!,2023-07-07
1219,55,102,4.4,Positive,Highly recommended.,2024-02-25
1220,173,132,4.7,Positive,Loved the stay.,2023-05-17
1221,110,107,3.5,Neutral,Decent place.,2024-02-11
1222,183,184,4.3,Positive,Highly recommended.,2023-08-20
1223,48,151,4.2,Positive,Great experience!,2023-06-18
1224,124,317,5.0,Positive,Excellent service!,2024-07-09
1225,186,210,3.9,Neutral,Average experience.,2024-06-17
1226,130,407,3.8,Neutral,It was okay.,2024-12-29
1227,48,56,4.4,Positive,Beautiful place.,2024-06-12
1228,16,402,4.4,Positive,Great experience!,2023-09-07
1229,134,488,4.8,Positive,Loved the stay.,2024-12-12
1230,173,69,4.5,Positive,Excellent service!,2023-08-09
1231,80,193,3.4,Neutral,It was okay.,2024-07-13
1232,16,402,3.8,Neutral,Could be better.,2023-04-25
1233,116,143,4.0,Positive,Highly recommended.,2023-06-07
1234,188,101,4.4,Positive,Great experience!,2023-11-09
1235,133,108,4.2,Positive,Beautiful place.,2025-01-26
1236,153,416,4.4,Positive,Great experience!,2024-08-26
1237,157,398,3.3,Neutral,Could be better.,2023-07-09
1238,82,78,3.0,Neutral,It was okay.,2024-07-03
1239,16,402,4.4,Positive,Excellent service!,2023-04-17
1240,117,498,4.6,Positive,Great experience!,2023-08-23
1241,84,500,4.5,Positive,Excellent service!,2024-06-11
1242,147,467,3.2,Neutral,Average experience.,2024-10-22
1243,173,69,4.5,Positive,Loved the stay.,2023-10-11
1244,174,241,3.8,Neutral,Average experience.,2024-10-20
1245,104,80,3.9,Neutral,It was okay.,2024-08-29
1246,124,373,4.0,Positive,Loved the stay.,2023-08-22
1247,56,483,2.8,Negative,Not recommended at all.,2025-01-07
1248,12,50,3.6,Neutral,It was okay.,2023-09-16
1249,136,156,2.9,Negative,Bad service.,2024-04-03
1250,195,306,3.7,Neutral,It was okay.,2023-09-25
1251,108,71,4.9,Positive,Beautiful place.,2023-06-08
1252,90,491,4.1,Positive,Loved the stay.,2023-05-07
1253,119,294,3.8,Neutral,It was okay.,2024-12-20
1254,190,79,4.6,Positive,Beautiful place.,2024-06-10
1255,104,310,3.2,Neutral,Decent place.,2023-03-12
1256,151,463,4.1,Positive,Highly recommended.,2023-12-23
1257,162,494,4.5,Positive,Loved the stay.,2023-06-08
1258,40,413,4.0,Positive,Highly recommended.,2023-04-16
1259,128,152,3.7,Neutral,Average experience.,2023-10-10
1260,177,239,4.9,Positive,Great experience!,2023-06-25
1261,98,384,4.3,Positive,Beautiful place.,2024-03-15
1262,177,192,4.1,Positive,Loved the stay.,2024-07-25
1263,191,451,3.6,Neutral,It was okay.,2023-01-27
1264,179,430,3.6,Neutral,Could be better.,2023-11-17
1265,137,434,3.9,Neutral,Decent place.,2024-07-05
1266,161,112,5.0,Positive,Highly recommended.,2023-09-15
1267,23,94,4.5,Positive,Loved the stay.,2024-04-27
1268,1,14,3.5,Neutral,Average experience.,2024-12-18
1269,77,223,3.4,Neutral,Average experience.,2024-07-23
1270,100,432,3.7,Neutral,It was okay.,2023-04-14
1271,24,250,4.6,Positive,Loved the stay.,2024-07-18
1272,153,65,3.4,Neutral,Average experience.,2023-07-04
1273,111,175,2.9,Negative,Bad service.,2024-05-06
1274,173,19,3.1,Neutral,Could be better.,2023-08-15
1275,134,479,2.5,Negative,Bad service.,2024-02-28
1276,184,381,3.8,Neutral,It was okay.,2024-08-09
1277,36,23,4.5,Positive,Excellent service!,2023-06-07
1278,190,39,5.0,Positive,Excellent service!,2024-11-11
1279,184,12,3.2,Neutral,Decent place.,2025-01-06
1280,163,308,4.3,Positive,Highly recommended.,2024-02-08
1281,195,306,3.0,Neutral,Could be better.,2024-03-03
1282,71,20,4.5,Positive,Beautiful place.,2024-01-20
1283,159,45,4.4,Positive,Great experience!,2024-04-17
1284,157,398,4.6,Positive,Loved the stay.,2023-11-13
1285,131,280,3.2,Neutral,Average experience.,2023-10-20
1286,194,375,3.6,Neutral,Could be better.,2024-02-17
1287,76,271,3.1,Neutral,It was okay.,2024-07-13
1288,5,225,3.8,Neutral,Average experience.,2025-01-14
1289,74,120,4.4,Positive,Great experience!,2023-12-31
1290,153,65,3.7,Neutral,Decent place.,2024-07-02
1291,82,173,3.8,Neutral,Average experience.,2024-05-18
1292,33,149,4.9,Positive,Excellent service!,2023-01-21
1293,186,240,4.6,Positive,Loved the stay.,2023-05-18
1294,160,426,3.1,Neutral,Decent place.,2024-03-18
1295,128,152,3.0,Neutral,Average experience.,2024-11-24
1296,29,427,4.4,Positive,Loved the stay.,2024-01-06
1297,173,69,5.0,Positive,Great experience!,2024-06-09
1298,28,206,4.1,Positive,Great experience!,2024-08-17
1299,71,20,4.3,Positive,Highly recommended.,2024-07-29
1300,8,55,3.7,Neutral,Average experience.,2023-02-22
1301,156,409,3.6,Neutral,Could be better.,2024-10-04
1302,15,197,3.8,Neutral,Decent place.,2024-05-28
1303,37,86,3.1,Neutral,Decent place.,2023-08-02
1304,93,312,4.5,Positive,Loved the stay.,2023-12-24
1305,47,167,4.0,Positive,Loved the stay.,2023-03-05
1306,170,205,4.8,Positive,Beautiful place.,2024-04-14
1307,8,55,3.8,Neutral,It was okay.,2024-07-21
1308,23,94,3.7,Neutral,Average experience.,2024-08-17
1309,95,110,3.9,Neutral,Decent place.,2023-02-03
1310,101,438,4.4,Positive,Highly recommended.,2023-12-28
1311,58,270,3.7,Neutral,Could be better.,2023-10-16
1312,80,487,3.4,Neutral,Decent place.,2024-01-14
1313,24,138,4.3,Positive,Excellent service!,2024-05-24
1314,31,6,5.0,Positive,Loved the stay.,2024-05-18
1315,173,19,3.0,Neutral,Could be better.,2024-11-17
1316,101,177,3.8,Neutral,Could be better.,2023-01-29
1317,76,116,3.7,Neutral,Could be better.,2024-03-10
1318,118,46,4.5,Positive,Loved the stay.,2023-07-12
1319,91,158,4.6,Positive,Loved the stay.,2023-07-25
1320,71,337,3.9,Neutral,It was okay.,2024-05-23
1321,116,410,5.0,Positive,Beautiful place.,2023-06-07
1322,22,57,4.3,Positive,Highly recommended.,2025-01-02
1323,80,382,5.0,Positive,Highly recommended.,2024-06-11
1324,169,400,4.3,Positive,Highly recommended.,2024-04-09
1325,46,399,3.8,Neutral,Average experience.,2023-10-06
1326,77,207,5.0,Positive,Excellent service!,2024-10-31
1327,21,363,3.1,Neutral,Could be better.,2024-01-16
1328,91,84,4.7,Positive,Excellent service!,2024-02-16
1329,151,199,3.7,Neutral,Could be better.,2024-05-13
1330,98,353,3.9,Neutral,Could be better.,2023-12-06
1331,69,354,3.2,Neutral,It was okay.,2024-03-18
1332,140,456,3.6,Neutral,It was okay.,2024-07-10
1333,62,21,4.2,Positive,Loved the stay.,2023-02-09
1334,24,138,4.1,Positive,Beautiful place.,2023-08-08
1335,91,213,4.0,Positive,Highly recommended.,2023-03-10
1336,157,328,4.5,Positive,Highly recommended.,2023-03-01
1337,40,413,3.1,Neutral,Decent place.,2024-06-19
1338,102,330,3.4,Neutral,Average experience.,2024-01-11
1339,133,108,5.0,Positive,Beautiful place.,2023-12-13
1340,182,196,2.9,Negative,Very disappointed.,2023-12-02
1341,78,5,4.0,Positive,Beautiful place.,2024-06-21
1342,188,126,4.0,Positive,Highly recommended.,2025-02-02
1343,163,458,4.6,Positive,Beautiful place.,2023-12-02
1344,154,259,3.4,Neutral,It was okay.,2024-08-21
1345,50,296,3.4,Neutral,Could be better.,2023-07-11
1346,117,457,3.3,Neutral,Decent place.,2024-02-21
1347,82,141,3.6,Neutral,It was okay.,2024-06-23
1348,160,426,3.7,Neutral,Average experience.,2024-06-16
1349,119,294,3.6,Neutral,It was okay.,2024-03-08
1350,188,164,3.9,Neutral,It was okay.,2024-12-19
1351,78,5,4.4,Positive,Excellent service!,2023-09-18
1352,143,59,4.5,Positive,Loved the stay.,2024-11-02
1353,94,309,3.7,Neutral,It was okay.,2023-11-24
1354,165,153,4.5,Positive,Great experience!,2023-04-29
1355,178,109,4.1,Positive,Excellent service!,2023-05-13
1356,142,43,4.3,Positive,Highly recommended.,2025-01-01
1357,76,232,4.5,Positive,Loved the stay.,2023-07-14
1358,166,201,4.7,Positive,Excellent service!,2024-07-13
1359,200,234,4.1,Positive,Excellent service!,2023-02-10
1360,148,82,4.2,Positive,Loved the stay.,2023-10-30
1361,137,495,3.3,Neutral,Average experience.,2024-08-02
1362,128,231,5.0,Positive,Great experience!,2023-08-09
1363,44,48,3.6,Neutral,Average experience.,2024-06-03
1364,18,15,3.4,Neutral,Could be better.,2024-03-24
1365,143,29,3.6,Neutral,Could be better.,2023-11-05
1366,173,19,3.8,Neutral,Decent place.,2025-01-11
1367,191,451,4.4,Positive,Excellent service!,2023-07-05
1368,2,257,4.7,Positive,Beautiful place.,2023-05-30
1369,147,61,4.2,Positive,Great experience!,2024-04-10
1370,104,310,4.1,Positive,Beautiful place.,2023-10-21
1371,52,11,3.7,Neutral,It was okay.,2023-08-16
1372,40,413,2.9,Negative,Bad service.,2024-12-31
1373,38,357,3.2,Neutral,Decent place.,2024-11-25
1374,15,383,3.0,Neutral,Decent place.,2024-04-04
1375,71,98,4.7,Positive,Loved the stay.,2023-06-05
1376,19,31,4.4,Positive,Great experience!,2024-07-02
1377,34,105,3.9,Neutral,Average experience.,2024-07-10
1378,23,94,3.7,Neutral,Decent place.,2024-12-31
1379,116,452,4.1,Positive,Loved the stay.,2023-06-08
1380,176,320,3.4,Neutral,It was okay.,2024-04-30
1381,174,26,4.8,Positive,Excellent service!,2024-04-28
1382,162,262,4.6,Positive,Beautiful place.,2023-04-20
1383,158,121,4.0,Positive,Loved the stay.,2023-10-16
1384,22,57,3.4,Neutral,It was okay.,2023-07-13
1385,81,482,4.2,Positive,Great experience!,2024-01-04
1386,52,11,3.7,Neutral,It was okay.,2024-02-13
1387,4,401,4.5,Positive,Highly recommended.,2024-08-27
1388,173,19,4.2,Positive,Highly recommended.,2024-11-23
1389,181,243,3.2,Neutral,Could be better.,2024-04-04
1390,20,345,4.2,Positive,Highly recommended.,2024-07-24
1391,46,399,3.4,Neutral,Decent place.,2023-10-29
1392,14,216,4.3,Positive,Excellent service!,2024-04-20
1393,151,463,3.9,Neutral,It was okay.,2024-06-08
1394,100,285,4.1,Positive,Great experience!,2023-06-21
1395,20,345,3.3,Neutral,Average experience.,2024-08-01
1396,91,436,4.3,Positive,Excellent service!,2023-09-23
1397,135,351,3.8,Neutral,Could be better.,2023-06-15
1398,77,207,4.4,Positive,Beautiful place.,2024-10-17
1399,97,459,4.0,Positive,Great experience!,2023-06-28
1400,30,343,4.0,Positive,Beautiful place.,2024-11-11
1401,136,49,3.8,Neutral,It was okay.,2024-11-09
1402,90,170,3.6,Neutral,Average experience.,2024-09-10
1403,110,107,3.5,Neutral,Could be better.,2024-12-28
1404,69,97,5.0,Positive,Beautiful place.,2024-06-09
1405,71,337,3.9,Neutral,It was okay.,2024-05-18
1406,19,31,4.0,Positive,Great experience!,2024-10-11
1407,97,459,3.7,Neutral,Decent place.,2024-06-19
1408,180,188,2.8,Negative,Bad service.,2023-07-18
1409,47,155,4.4,Positive,Great experience!,2024-11-09
1410,192,366,4.2,Positive,Great experience!,2024-12-06
1411,15,383,4.0,Positive,Excellent service!,2024-03-19
1412,99,53,5.0,Positive,Highly recommended.,2024-08-22
1413,200,91,2.8,Negative,Bad service.,2024-03-03
1414,92,299,5.0,Positive,Beautiful place.,2023-04-06
1415,130,340,4.4,Positive,Beautiful place.,2023-02-07
1416,139,440,4.1,Positive,Loved the stay.,2023-08-13
1417,74,461,3.3,Neutral,Decent place.,2023-07-03
1418,173,132,5.0,Positive,Highly recommended.,2024-06-14
1419,60,54,4.3,Positive,Highly recommended.,2024-03-15
1420,162,358,3.6,Neutral,Decent place.,2024-04-05
1421,14,284,4.5,Positive,Loved the stay.,2023-07-11
1422,117,13,4.2,Positive,Excellent service!,2024-09-16
1423,191,444,3.7,Neutral,It was okay.,2023-08-17
1424,76,232,4.9,Positive,Great experience!,2024-12-17
1425,107,474,4.9,Positive,Beautiful place.,2023-03-16
1426,148,82,4.2,Positive,Loved the stay.,2023-11-20
1427,59,323,4.1,Positive,Great experience!,2024-06-20
1428,74,120,4.1,Positive,Beautiful place.,2024-03-20
1429,157,398,4.0,Positive,Highly recommended.,2024-12-01
1430,56,483,3.3,Neutral,Average experience.,2023-06-26
1431,97,377,4.4,Positive,Excellent service!,2024-05-30
1432,188,164,3.2,Neutral,Decent place.,2025-01-08
1433,83,394,3.3,Neutral,It was okay.,2025-01-17
1434,46,130,4.2,Positive,Beautiful place.,2023-03-12
1435,12,314,3.5,Neutral,It was okay.,2023-12-25
1436,50,296,4.1,Positive,Loved the stay.,2023-07-17
1437,199,422,3.4,Neutral,It was okay.,2023-02-08
1438,35,411,3.2,Neutral,It was okay.,2023-06-16
1439,46,130,5.0,Positive,Highly recommended.,2023-03-09
1440,172,182,4.0,Positive,Great experience!,2023-07-17
1441,3,374,3.8,Neutral,Average experience.,2023-06-01
1442,196,260,3.3,Neutral,Could be better.,2023-10-14
1443,18,15,3.4,Neutral,Could be better.,2024-12-13
1444,167,362,3.6,Neutral,Could be better.,2024-11-11
1445,123,4,3.4,Neutral,Could be better.,2023-07-18
1446,186,212,4.2,Positive,Excellent service!,2023-08-29
1447,35,469,4.4,Positive,Highly recommended.,2023-08-09
1448,11,272,4.5,Positive,Highly recommended.,2023-08-06
1449,81,218,4.2,Positive,Beautiful place.,2023-12-11
1450,185,316,3.6,Neutral,It was okay.,2023-08-04
1451,30,476,4.5,Positive,Beautiful place.,2023-12-14
1452,154,259,3.9,Neutral,It was okay.,2024-11-10
1453,174,241,4.2,Positive,Great experience!,2023-11-26
1454,179,144,3.6,Neutral,Average experience.,2023-01-26
1455,96,447,3.2,Neutral,Could be better.,2024-09-10
1456,21,363,3.9,Neutral,It was okay.,2023-10-04
1457,82,141,3.7,Neutral,Decent place.,2024-06-18
1458,104,80,3.8,Neutral,Decent place.,2024-09-28
1459,190,124,3.4,Neutral,Average experience.,2023-05-29
1460,162,262,4.3,Positive,Great experience!,2023-02-21
1461,46,372,3.8,Neutral,It was okay.,2024-01-21
1462,97,248,3.9,Neutral,Average experience.,2024-07-11
1463,116,88,4.0,Positive,Great experience!,2023-05-31
1464,117,498,4.5,Positive,Highly recommended.,2024-03-25
1465,50,473,3.6,Neutral,Average experience.,2023-08-30
1466,18,338,4.7,Positive,Highly recommended.,2024-10-23
